,id,tweet,clean,sentimen
5233,1604886625653207042,Prestasi kenangan yang di berikan oleh FIFA WORLD CUP QATAR 2022 #FIFAWorldCup2022 #Qatar2022 #QatarWorldCup2022 #Awards  https://t.co/65R0qUEX2a,prestasi kenang fifa world cup qatar 2022 fifaworldcup2022 qatar2022 qatarworldcup2022 awards https 65r0quex2a,1
19562,1604462990912155649,"Ingin menonton final fifa world cup 2022, tapi gak bisa begadang, apa aku rekam aja ya biar bisa nonton besok pagi :))))",ingin tonton final fifa world cup 2022 begadang rekam nonton besok pagi,1
18356,1604496957850148867,"Emak gue nggak pernah gue liqt nonton world cup ... Tetiba dia bilang ""Argentina saya ku dukung"" Lahh kok bisaa🤣",emak liqt nonton world cup tetiba bilang argentina dukung lahh bisaa,1
14317,1604536434001555457,KESEMPATAN TERKAHIR MESSI UNTUK MENANGIN WORLD CUP AKHIRNYA BERHASILL😭😭😭😭😭😭😭😭,sempat terkahir messi untuk menangin world cup akhir berhasill,1
14914,1604534004304465920,2-0  2-1 2-2 3-2 3-3  Ape gila game final world cup ni. Memang paling gila dalam sejarah.,ape gila game final world cup memang gila sejarah,1
6374,1604783008321376256,"FIFA World Cup 2022 Qatar terlalu berkesan, unexpected, dan bakal jadi kenangan berharga",fifa world cup 2022 qatar kesan unexpected kenang harga,1
16326,1604523295553900545,"Dukung yg menang wee lah, prancis menang bagus mempertahankan juara world cup, argentina menang ya bagus krna ini permainan worldcup terakhirnya messi. Yok bisa yok💪🏻",dukung menang wee prancis menang bagus tahan juara world cup argentina menang bagus main worldcup akhir messi yok yok,1
18041,1604500686586216448,DI MARIA,maria,1
7211,1604738599286902786,"Masih overwhelmed dengan kemenangan Argentina semalam. Bukan saja final terbaik dalam sejarah World Cup, tapi dalam sejarah sporting events. Bertambah manis disaksikan bersama kutu kutu Neon Bersekutu. Glorious, glorious nite.",masih overwhelmed menang argentina malam bukan final baik sejarah world cup sejarah sporting events tambah manis saksi kutu kutu neon sekutu glorious glorious nite,1
10033,1604567468818649089,Aston villa sama brighton punya pemain pemenang world cup 🤯,aston villa brighton main menang world cup,1
11402,1604548917697597441,Tamatlah sudah World Cup 2022. Jumpa lagi tahun 2026.,tamat world cup 2022 jumpa 2026,1
15949,1604529209321611264,Sakan final world cup ni. Meriah betul apartment aku,sak final world cup riah apartment,1
11508,1604547897126973441,allahu akbar the islamification of akhi messi this is what Qatar world cup gave us alhamdulillah,allahu akbar the islamification akh messi this what qatar world cup gave alhamdulillah,1
15831,1604530486587506689,Nntn world cup sndirian,nntn world cup sndirian,1
11871,1604544515657723904,"Emi Martinez udah seneng begitu jadi juara world cup + best Goalkeeper trus balik lagi ke Inggris langsung sadar  ""Bgst gw cuma main di Aston Villa"" 😂😂😂",emi martinez senang juara world cup best goalkeeper inggris langsung sadar bgst main aston villa,1
9206,1604627574285488128,"Bakal kangen world cup ga sih :(  Tahun ini vibesnya beda dan seru banget, lots of moments about tolerance and supportive 😭",bakal kangen world cup sih tahun vibesnya beda seru lots moments about tolerance supportive,1
15126,1604533446516150273,Ga tidur2 gara2 world cup 😅😅 final terseruu 😆😆,tidur2 gara2 world cup final terseruu,1
8495,1604665372954996736,"Thank you Scaloni. Pelatih termuda, irit ekspresi dan selebrasi:v. Makasii pas taun 2018 udh mau ambil timnas Argentina yg babak belur, udh ngeyakinin messi buat tetap di timnas, buat menangin copa america sama world cup🇦🇷",thank scaloni latih muda irit ekspresi selebrasi makasii 2018 ambil timnas argentina babak bur ngeyakinin messi timnas menangin copa america world cup,1
4623,1605059868460998656,"@BarcaBandidos Iniesta 27 thn sudah juara world cup &amp; Euro  Toni Kross 27 thn sudah juara world cup  Pirlo 27 thn sudah juara World Cup  Zidane 27 thn sudah world cup, Euro   Sementara ada yg 35 thn baru Juara Piala Dunia, dipuja2 krn skr usianya tua....",barcabandidos iniesta juara world cup amp euro ton kross juara world cup pirlo juara world cup zidane world cup euro sementara juara piala dunia dipuja2 usia tua,1
591,1606670195271282688,"@ODGJuza Anak sma!!!!   Oh krn tahun world cup juga gasih, jdnya biar gampang promosi dg memanfaatkan momentum",odgjuza anak sma world cup gasih djadinya gampang promosi manfaat momentum,1
18613,1604492663969185792,"Nobar Final World Cup sama bokap ngopi bareng ngemil bareng udah cukuplah, ga harus rame-rame juga",nobar final world cup bokap ngopi ngemil rame rame,1
11362,1604549149990391808,"Perdebatan usai, Messi is the goat. Seneng bgt liat Messi senyum senyum megang trophy world cup.",debat messi the goat neng messi senyum senyum megang trofi world cup,1
14134,1604536804686061569,Argentina duluan yang bintang 3 ya ⭐️⭐️⭐️  Prancis dan Argentina sama-sama gokil di Final World Cup 2022 👍,argentina bintang prancis argentina gokil final world cup 2022,1
13178,1604539061368078338,fun fun world cup sedihnya dah habis😞 i miss neymar already,fun fun world cup sedih udah habis miss neymar already,1
19985,1604434421335363585,"pengen nonton world cup sambil di temenin ngobrol, seenggaknya gak kesepian bgt :/",nonton world cup temenin ngobrol enggak sepi,1
2644,1605605479727521795,KANGEN BGT WORLD CUP ASLI MALAM KU TERASA KOSONG HUHU BRING BACK PILDUN QATAR PLS😭💔,kangen bgt world cup asli malam asa kosong huhu bring back pildun qatar pls,1
10436,1604557575588294657,"@Fandom_ID Tapi perjalanan mbappe masih panjang banget  😁 Yg intinya (world cup) dia jg udah dapat.  Kalo dia gini terus, Gak lama pasti bisa disusul malah disalip semua , mau itu rekor messi / CR",fandom id tapi jalan mbappe inti world cup kalo gin gak susul salip rekor messi,1
15007,1604533739413176321,Bukan pasukan kegemaran. Tetapi inilah final World Cup yang paling best pernah aku tengok sejak mula kenal World Cup France 98.,bukan pasu gemar tetapi final world cup best lihat kenal world cup prancis,1
14262,1604536542504325120,@Inca_ELF407 World cup terkeren yg pernah aku tonton 🔥,inca elf407 world cup keren tonton,1
18790,1604489971850960896,fh vidio world cup harga r buat c dongg #zonauang,vidio world cup harga dongg zonauang,1
10625,1604555200978915328,- Anwar Ibrahim jadi PMX Malaysia. - Messi menang world cup 2022.   memang dua moment ni buatkan aku happy untuk tahun ni tau!,anwar ibrahim pmx malaysia messi menang world cup 2022 moment buat happy,1
15654,1604531498681774080,Woiiiiiiiiii ini world cup ke apa ni hahahahahahah best siakkk,woiiiiiiiiii world cup hahahahahahah best siakkk,1
18413,1604495937766068224,FULL HOUSE!!! Santai Sorak Setiawangsa FIFA World Cup Qatar FINAL  @niknazmi @ejardkhushairi  #KitaSetiawangsa #setiawangsarangers #setiawangsarangersfc  https://t.co/FsBKhPwYi3,full house santai sorak setiawangsa fifa world cup qatar final niknazmi ejardkhushairi kitasetiawangsa setiawangsarangers setiawangsarangersfc https fsbkhpwyi3,1
3105,1605472907748331520,Setelah 35 Tahun Argentina Kembali Menjuarai FIFA World Cup Qatar 2022  https://t.co/De6m0X1zik,telah tahun argentina kembali juara fifa world cup qatar 2022 https de6m0x1zik,1
16412,1604522690194178048,😮‍💨😮‍💨😮‍💨 selalu dibuat gak bisa nafas World Cup edisi ini,nafas world cup edisi,1
19859,1604444660658671617,@UN1TY_Official Cover dreamers nya fifa world cup ga min? Nangis w kalo beneran 😭🙏🏻  #UN1TYdiPestaBolaDunia2022,un1ty official cover dreamers nya fifa world cup admin nang beneran un1tydipestaboladunia2022,1
5322,1604874457125994499,Messi's world cup goals: ⚽⚽⚽ vs Nigeria. ⚽⚽ vs France. ⚽ vs Croatia. ⚽ vs Netherlands. ⚽ vs Australia. ⚽ vs Mexico. ⚽ vs Saudi Arabia. ⚽ vs Serbia&amp;Montenegro. ⚽ vs Bosnia. ⚽ vs Iran.,messi world cup goals nigeria prancis croatia netherlands australia mexico saudi arabia serbia amp montenegro bosnia iran,1
19777,1604449573363396610,Bosannya world cup dah nak habis 😔,bosan world cup udah habis,1
8428,1604669349796593664,@fbyskm_ Ya mereka juga pingin nyenengin diri  Lagian apa salahnya ikutan seru seruan ngomongin world cup yg diadakan 4 tahun sekali  Aneh lu,fbyskm nyenengin lagi salah ikut seru seru bicara world cup ada aneh,1
15645,1604531529744805895,"legend baru telah lahir anjir, hatrick world cup final.",legend lahir anjir hatrick world cup final,1
14026,1604537008063332352,Suka betul laaa tgok replies kat status ws ni 🤣😆 Meriah nau pasal World Cup malam ni,suka laaa tgok replies kat status riah nau pasal world cup malam,1
11354,1604549209893793793,Liat Messi angkat trofi World Cup bikin ikutan happy ya,liat messi angkat trofi world cup bikin ikut happy,1
7919,1604697482881282051,tau tau habis dah World Cup,habis udah world cup,1
19497,1604466151576047616,@idextratime @piersmorgan Closing Ceremony FIFA WORLD CUP QATAR 2022  Beberapa nama artis kenamaan dunia sudah dikonfirmasi bakal tampil dalam Closing Ceremony Piala Dunia 2022 Qatar! Tonton keseruannya HARI INI pukul 20.55 WIB di Vidio!  #SemuaAdaDiVidio @vidio,idextratime piersmorgan closing ceremony fifa world cup qatar 2022 beberapa nama artis nama dunia konfirmasi tampil closing ceremony piala dunia 2022 qatar tonton seru hari ini wib vidio semuaadadividio vidio,1
17201,1604512014339956736,"Sepertinya kutukan Back to Back FIFA World Cup belum bisa dipatahkan oleh Prancis...  Walaupun bgtu, saya kira Prancis udh mencapai target luar biasa di WC ini.  Tanpa hadirnya beberapa pemain andalan mereka, mereka mampu sampai ke partai final. #Respect",seperti kutu back back fifa world cup patah prancis walaupun bgtu prancis capai target tanpa hadir main andal partai final respect,1
4469,1605092975159046144,"Sepakat, Menteri Pertahanan @prabowo sponsori berangkatnya tim putri Garuda U-17 ke Qatar. Mereka menjadi salah satu peserta Street Child World Cup atau Piala Dunia Anak Jalanan di Doha, Qatar. @Gerindra   Prabowo Lebih Baik Indonesia Terus Maju  https://t.co/sRTzypdoeo",sepakat menteri tahan prabowo sponsor berangkat tim putri garuda qatar mereka salah serta street child world cup piala dunia anak jalan doha qatar gerindra prabowo lebih baik indonesia terus maju https srtzypdoeo,1
8078,1604688034787921920,"Menang ya menang, kalah ya tetep kalah, terlepas dari isu isu world cup shit, congratulation argentina🇦🇷",menang menang kalah kalah lepas isu isu world cup shit congratulation argentina,1
15508,1604531876730847233,"@icaldis iyak nih, mantep ni world cup",icaldis iyak nih mantep world cup,1
14485,1604536125011283968,Akhirnya Messi menang world cup juga 🥹🥹🥹 Congrats bang,akhir messi menang world cup congrats bang,1
10970,1604551999319465985,"️️ ️️ ️️    ️️    ️ Agak menyesal karena nggak ngikut World Cup dari awal, ternyata seseru ini. Selamat untuk kedua tim, you both played well.  ️️ ️️ ️️    ️️    ️️",agak sesal ngikut world cup seru selamat tim both played well,1
15046,1604533660329222145,Boleh lah skr kalo dibilang Best World Cup ever.,boleh bilang best world cup ever,1
14469,1604536152173973504,Akhirnya dapat jugak messi pegang world cup.. Tahniah Messi n Argentina.. Tahniah jugak France.. Memang mantul game Final World Cup ni..,akhir jugak messi pegang world cup tahniah messi argentina tahniah jugak prancis memang mantul game final world cup,1
12242,1604542394048712704,Finally Messi bisa pensiun dengan tenang soalnya dapet kado terindah menang world cup 2022,finally messi pensiun tenang kado indah menang world cup 2022,1
12814,1604540229360050177,final world cup kobisa stress bgt sih nontonnya,final world cup kobisa stress sih nontonnya,1
16422,1604522631340118016,"Aku miss tengok penalty &amp; gol France tadi. 2nd half pun dah terlelap. Ni satgi terlelap lg, bangun2 agaknya dah angkat World Cup dah. 😅",aku miss lihat penalti amp gol prancis 2nd half udah lelap satgi lelap bangun2 udah angkat world cup udah,1
10182,1604562831889743872,"Pada akhirnya, ini jadi piala dunia terbaik. Gak kerasa udah selesai. Semoga masih diberi kesehatan yang cukup &amp; umur yang panjang buat nonton world cup 2026",pada trofi dunia baik gak selesai moga sehat amp umur nonton world cup 2026,1
5611,1604843653129998336,world cup 2018 doi masih 19 thn bawa perancis juara,world cup 2018 doi bawa perancis juara,1
15172,1604533353151021056,Mbappe baru 23 tahun. 1x Juara WC. 2x Final World cup. 4 gol total di final WC. 🤯  Tolong attitude nya aja dijaga ya.,mbappe juara final world cup gol total final tolong attitude nya jaga,1
5332,1604873102936399873,"Belum ada sehari, udah kangen lagu World Cup yang disetel sebelum pertandingan... 🥲",belum hari kangen lagu world cup setel tanding,1
15413,1604532230545866753,Ini world cup final ko seru 😭😭,ini world cup final seru,1
10781,1604553566261489665,"Lagi seru nonton World Cup tadi pas udah capek ni bocah mintanya tidur di pangkuan gw 😭  Udah posisi 3-3 , deg degan banget 😭😭  Sambil sholawat sambil heboh teriak juga kalo pas senam Jantung 😭  Endingnya dia sempet kebangun lagi 🤣 untung bisa cepet tidur lagi ya 😭👍  https://t.co/n9Q3cjYoPk",lagi seru nonton world cup capek bocah minta tidur pangku udah posisi deg degan sambil sholawat heboh teriak senam jantung endingnya sempet bangun untung cepat tidur https n9q3cjyopk,1
1247,1606250433432866816,habis disuguhin permainan apik world cup trus lanjut nonton aff😇 bagai langit dan bumi,habis suguh main apik world cup nonton aff langit bumi,1
13660,1604537760052056066,"Messi puas bgt ya last world cup, dpt juara, congrats Argentina!  gpp Mbappe, kamu ttp keren kok 💜 seruuuuuuu 👏",messi puas last world cup juara congrats argentina gapapa mbappe ttp keren seruuuuuuu,1
15273,1604533076960460800,Terimakasih final world cup 🙏🏼,terimakasih final world cup,1
1192,1606264379363581954,"Lagu"" fifa world cup qatar masih terngiang ngiang di pikiranku,padahal sudah habis 😅",lagu fifa world cup qatar ngiang ngiang pikir habis,1
16782,1604518393998344192,Giler lh world cup kali ni,giler world cup kali,1
8135,1604684586063384576,"Asli lagu dreamersnya jung Kook bts enak bat, ya kalo di world cup 2010 kek wavi'n flagnya knaan.",asli lagu dreamersnya jung kook bts enak bat world cup 2010 wavi flagnya knaan,1
10492,1604556739743199232,"Sumpaaaahh nangissssssss beneran liat Messi angkat trophy World cup, terharu banget anjirrrrrrr 😭",sumpaaaahh nangissssssss beneran messi angkat trofi world cup haru anjirrrrrrr,1
12737,1604540466925424640,"Selamat buat Messi &amp; Timnas Argentina. They deserve to Win FWC22.  Meski 2 timnas jagoan gw gugur duluan, tapi World Cup 2022 Qatar ini bener-bener seru, dalam hal pertandingan.  https://t.co/BENhqeZ1ng",selamat messi amp timnas argentina they deserve win fwc22 meski timnas jago gugur world cup 2022 qatar bener bener seru tanding https benhqez1ng,1
11787,1604545248667000832,Mabruk untuk Tamim dan seluruh rakyat Qatar telah sukses menyelenggarakan World Cup dan hari ini bertepatan dg Qatar National Day. Negara kecil tapi kerjanya besar👍👍,mabruk tamim rakyat qatar sukses selenggara world cup tepat qatar national day negara kerja,1
