,id,tweet,clean,sentimen
80,1605480310522580992,@SaleemKhanSafi Oy besram ya video world cup sa phyal ki hai,saleemkhansafi besram video world cup phyal hai,2
81,1605479803473186817,Ganjar Full Senyum!!! Naik Panggung Nyanyi Lagu Slank “Terlalu Manis” Messi Vanilla Argentina's World Cup Natal  https://t.co/AwV2g4U8bh,ganjar full senyum naik panggung nyanyi lagu slank terlalu manis messi vanilla argentina world cup natal https awv2g4u8bh,2
82,1605479802562961408,"2022 bukan tahunnya asmara,tapi setidaknya di tahun ini ngeliat messi juara world cup dan punya 6 kucing 🐽",2022 tahun asmara messi juara world cup kucing,1
83,1605479585034178562,Gaya Kepemimpinan Ganjar pd Era Digital mampu menjadi media aspirasi masyarakat dlm mengatasi permasalahan yang ada.   #SavePRT #KentalManisJanganDiseduh #GusMuhaimin Janji Allah Nyata Timun Natal Ditto Argentina's World Cup Vanilla omg viral Train  https://t.co/zJprMh5opc,gaya pimpin ganjar era digital media aspirasi masyarakat atas masalah saveprt kentalmanisjangandiseduh gusmuhaimin janji allah nyata timun natal ditto argentina world cup vanilla omg viral train https zjprmh5opc,1
84,1605479514137456641,"@Doni_Herdians @labiebsadat world cup tournament lah, kalau world masih banyak yg lain",doni herdians labiebsadat world cup tournament world,1
85,1605479171525787648,Elektabilitas Ganjar Pranowo Ungguli Anies dan Prabowo  #iKON #Afghanistan LEE JENO THANK YOU Minji Yank The Big 4 hobi Natal Ditto Siang Vanilla Train Argentina's World Cup  https://t.co/un8SRS7ciw,elektabilitas ganjar pranowo unggul anies prabowo ikon afghanistan lee jeno thank you minji yank the big hobi natal ditto siang vanilla train argentina world cup https un8srs7ciw,1
86,1605479134087376896, https://t.co/Jo1oCtlo6h  bukan berita tentang kasus pelecehan agama halilintar hanya berita lain saja,https jo1octlo6h berita leceh agama halilintar berita,1
87,1605478866427977728,"@ntiiippp @Box2BoxBola Whahaha.. yes,world cup cuma buat pembukaan turnamen ini.",ntiiippp box2boxbola whahaha yes world cup buka turnamen,1
88,1605478843657043968,"@thalibhelmy @theabdulhadi Hmmmm iya juga, jujur kalo world cup agak berat memang, saat ini yang mentereng setau ku jg di norway hanya Ode &amp; Haaland. Tapi kalo kans untuk euro kayanya masih bisa diusahakan, peluangnya masih terbuka lebar.",thalibhelmy theabdulhadi hmmmm iya jujur world cup berat mentereng tau norway ode amp haaland tapi kans euro kayak usaha peluang buka lebar,1
89,1605478534704611328,"bubur kretek, sampoerna oatmild",bubur kretek sampoerna oatmild,1
90,1605478365078597632,@ahsansi06228502 @iamqadirkhawaja India ko harane ka kiya mtlb ha k ap wo cup jeet gae? Es trah India ne Pakistan ko hr world cup me haraya ha mtlb wo hr cup jeet gae phir? Agly baat 2018 me ap k baber sahb b thae jb India se haare thae record otha kr dekho ap k baber ne kitne runs bnae thae os matches me,ahsansi06228502 iamqadirkhawaja india harane kak kiya mtlb cup jeet gae trah india pakistan world cup haraya mtlb cup jeet gae phir agly baat 2018 baber sahb thae india haare thae record otha dekho baber kitne runs bnae thae matches,1
91,1605478161310896128,"5 crore ki abadi wala Argentina FIFA World Cup jeet gaya, Aur 130 crore ki abadi wala desh Deepika ki bikni ka colour dekhne me busy hai 😂😂",crore abadi wala argentina fifa world cup jeet gaya aur 130 crore abadi wala desh deepika bikni kak colour dekhne busy hai,2
92,1605477235103698944,"Dulu kalo nonton bola El Classico atau Final UCL semua Nobar pasti ramai, Semifinal aja udah kaya final. kalo sekarang harus World Cup baru dapat atmosfer nobarnya.",dulu nonton bola classico final ucl nobar ramai semifinal kaya final world cup atmosfer nobarnya,1
93,1605477077393625088,Jokowi mengingatkan seluruh jajarannya mewaspadai potensi pergerakan 44 juta orang di libur Nataru.    #SavePRT #KentalManisJanganDiseduh #GusMuhaimin Janji Allah Nyata Timun Natal Ditto Argentina's World Cup Vanilla omg viral Train  https://t.co/noEu8T98tF,jokowi jajar waspada potensi gera juta orang libur nataru saveprt kentalmanisjangandiseduh gusmuhaimin janji allah nyata timun natal ditto argentina world cup vanilla omg viral train https noeu8t98tf,1
94,1605476625864265731,Baru ngerasa hype nonton bola lagi pas final world cup 2022,baru hype nonton bola final world cup 2022,0
95,1605475578059988993,Publik Dipermainkan!!! Anies Klaim Safari Politiknya Bayaran Train Vanilla Argentina's World Cup Taliban  https://t.co/eWJWHETX9I,publik main anies klaim safari politik bayar train vanilla argentina world cup talib https ewjwhetx9i,2
96,1605475480420855808,"FA telah memberi tahu Brentford bahwa Ivan Toney telah didakwa sehubungan dengan tambahan 30 pelanggaran aturan taruhan FA, sehingga totalnya menjadi 262 pelanggaran.  “Ivan memiliki waktu hingga Rabu 4 Januari 2023 untuk memberikan tanggapan”, laporan pernyataan.  https://t.co/q6Lk1dPA2a",brentford ivan toney dakwa hubung tambah langgar atur taruh total 262 langgar ivan milik rabu januari 2023 tanggap lapor nyata https q6lk1dpa2a,0
97,1605475288464297984,Ah ye aok ni dia menang world cup kot bukan liga kampung paya luas. Biorlah dia,aok menang world cup kot liga kampung paya luas biorlah,0
98,1605474652662272000,"@____66pm @SushantNMehta Bhai Virat k sath babar ko compare Mt kro, Virat ne kbhi ghr pe test series nhi Hari, lagatar 5 sal test mace jeeti h usne, baat rhi world cup ki all team performance k vjh se wc hare h, i hope agle sal wtc championship jeetenge",66pm sushantnmehta bhai virat sath babar compare kro virat kbhi ghr test series nhi hari lagatar sal test mace jeeti usne baat rhi world cup all team performance vjh hare hope agle sal wtc championship jeetenge,1
99,1605474036380680193,The Muslim 500 memasukkan Jokowi di urutan ke-13. Ia menduduki posisi yang sama untuk edisi 2023.  #SavePRT #KentalManisJanganDiseduh #GusMuhaimin Janji Allah Nyata Timun Natal Ditto Argentina's World Cup Vanilla omg viral Train  https://t.co/ur1C4A86qd,the muslim 500 masuk jokowi urut duduk posisi edisi 2023 saveprt kentalmanisjangandiseduh gusmuhaimin janji allah nyata timun natal ditto argentina world cup vanilla omg viral train https ur1c4a86qd,1
100,1605473653730131968,@letmebeyourpal @iamvickey @theabdulhadi Dia menang world cup. Si onoh ga menang mau jadi goat.,letmebeyourpal iamvickey theabdulhadi dia menang world cup onoh menang goat,1
101,1605473606820974593,"@razi_bakar Pukul 4 pagi Nak, makcik bangun, itu pun tak cukup tangan. Ni pun makcik kejut makcik yg 10 tahun tolong mauskkan sambal. Dengan mamai2 malam tadi tgk final world cup. Syukurlah Nak, kamu dpt juga rasa2 kuih Malaysia. Karang makcik tk juai kamu kata makcik pemalas 😅",razi bakar pukul pagi nak makcik bangun tangan makcik kejut makcik mauskkan sambal dengan mamai2 malam tgk final world cup syukur nak rasa2 kuih malaysia karang makcik jua makcik malas,1
102,1605473202964033537,@PMOIndia BJP aur Modi me asal me gurda hai to India me FIFA World Cup ya Olympic ki hosting leke dikhaye. Puri zindagi BJP ko vote dunga  https://t.co/pWuZETLHN6,pmoindia bjp aur modi gurda hai india fifa world cup olympic hosting leke dikhaye puri zindagi bjp vote dunga https pwuzetlhn6,1
103,1605473134496296961,@saadshe66006566 @Shoaib_Jatt Asia cup aur last world cup mey saray matches Jeet kar semi final mey gya hai Pakistan ap konsi 2 events ki BAAT kar rhay . Is saal ka world cup Chalo dosri team ki wajah say khela,saadshe66006566 shoaib jatt asia cup aur last world cup mey saray matches jeet kar semi final mey gya hai pakistan konsi events baat kar rhay saal kak world cup chalo dosri team wajah say khela,1
104,1605472924881895424,Jokowi mengingatkan seluruh jajarannya mewaspadai potensi pergerakan 44 juta orang di libur Nataru.    #iKON #Afghanistan LEE JENO THANK YOU Minji Yank The Big 4 hobi Natal Ditto Siang Vanilla Train Argentina's World Cup  https://t.co/hiC6LFbtaY,jokowi jajar waspada potensi gera juta orang libur nataru ikon afghanistan lee jeno thank you minji yank the big hobi natal ditto siang vanilla train argentina world cup https hic6lfbtay,1
105,1605472907748331520,Setelah 35 Tahun Argentina Kembali Menjuarai FIFA World Cup Qatar 2022  https://t.co/De6m0X1zik,telah tahun argentina kembali juara fifa world cup qatar 2022 https de6m0x1zik,2
106,1605472407703019520,@westenthu Yg asli disimpen di kantor fifa di swiss nder dan mereka cuma boleh pegang yg asli pas hari h mereka menang nah piala yg buat dibawa pulang itu cuma replikanya aja soalnya sejak 2006 trofi world cup ga boleh dibawa pulang lagi,westenthu asli disimpen kantor fifa swiss nder pegang asli menang trofi bawa pulang replika 2006 trofi world cup bawa pulang,1
107,1605472303306772480,Moment Pertama kali nonton bola sampe terharu🥹 Fifa World Cup 2014 Sempet sedih grgr messi kalah difinal dan akhirnya bisa liat Messi Angkat Trophy World Cup🏆🥹  https://t.co/R1HUFzHJt6,moment pertama kali nonton bola haru fifa world cup 2014 sempet sedih messi kalah final messi angkat trophy world cup https r1hufzhjt6,1
108,1605472268502667266,@HarisRauf14 Inshallah baber ki qayadad m pakistan icc world cup jita ga inshallah baber hmra captain hy rahy ga  inshallah,harisrauf14 inshallah baber qayadad pakistan icc world cup jita inshallah baber hmra captain rahy inshallah,1
109,1605472089741279233,TWITTER PLEASE DO YOUR MAGIC   ✨A thread penipuan✨  First time bikin thread maapin ya klo ada salah. Jadi ceritanya gua beli app premium vidio pas kemaren world cup lewat si penipu ini #penipu #zonauang #zonaba #zonajajan #penipuan  https://t.co/zTDBMvtJni,twitter please your magic thread tipu first time bikin thread maapin salah jadi cerita beli app premium vidio kemaren world cup tipu tipu zonauang zonaba zonajajan tipu https ztdbmvtjni,1
110,1605471810731986945,"yule Salt bae ameharibu kabisa celebration za World Cup, jamaa ni takataka!",yule salt aja ameharibu kabisa celebration world cup jamaa takataka,1
111,1605471591017873410,"@jllmisai England no 5, tp World Cup mnjang kalah quarter…",jllmisai england world cup mnjang kalah quarter,1
112,1605471578971463683, https://t.co/keCihz56Xf Cari info lowongan kerja masuknya tenaga kerja asing ke indonesia dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihz56xf cari info lowong kerja masuk tenaga kerja asing indonesia fakta gratis biaya formulir lamar kerja,1
113,1605471304861171718,@AimieBhatti @MashalToor @Aaamnaaaaaaaa World cup mn Kia Kiya is ny. Asia cup mn Kia Kiya Rizi ny ?,aimiebhatti mashaltoor aaamnaaaaaaaa world cup kia kiya asia cup kia kiya rizi,1
114,1605471096286826497,@FaheemSaeed22 @_FaridKhan Tbh pass bi nahi h 2022 Asia Cup final puch gya agree par apni peak par 2016 2018 Asia Cup India peak par Jeeti thi 2022 final t20 whole world knows kaisa pucha ho Mohammed Amir na sach bola toh pcb na kya kiya sab ko pata h,faheemsaeed22 faridkhan tbh pass nahi 2022 asia cup final puch gya agree par apni peak par 2016 2018 asia cup india peak par jeeti thi 2022 final t20 whole world knows kaisa pucha mohammed amir sach bola pcb kya kiya sab pata,1
115,1605471068356939776,@Usiviwe_wo_Jola Tjooo ubudlala world cup e qatar na?,usiviwe wo jola tjooo ubudlala world cup qatar,2
116,1605470001045024771,Ganjar Bisa Kalahkan Prabowo Dan Anies. Natal Train to Busan hobi The 10 Kemangi Martinez CONGRATULATIONS 7DREAM Ditto LEE JENO THANK YOU Dingin Vanilla iang Minji Argentina's World Cup Bobo HAJEONGWOO MAIN SLAYER Coti Messi Rosada tini Ezeiza Obelisco Maxi CABA  #GranHermano  https://t.co/68D4zkwTZ5,ganjar bisa kalah prabowo dan anies natal train bus hobi the kemangi martinez congratulations 7dream ditto lee jeno thank you dingin vanilla iang minji argentina world cup bobo hajeongwoo main slayer coti messi rosada tin ezeiza obelisco maxi caba granhermano https 68d4zkwtz5,1
117,1605469808241176576,anjir dari kemaren pas Argentina juara World cup sampe sekarang gua belum nge like postingan Leo Messi yg tembus 60juta lebih like😭💙  males login Instagram 😩,anjir kemaren argentina juara world cup nge like postingan leo messi tembus 60juta like malas login instagram,1
118,1605469777689907200,"@theabdulhadi Sebelum world cup di mulai,yg di bicarakan oleh  media bukan soal world cup ini adalah settingan,gak ada media yg bahas masalah itu.yg media bahas adalah masalah HAM,fasilitas fans,cuaca,gak ada tu kata2 settingan.",theabdulhadi belum world cup bicara media world cup settingan media bahas media bahas ham fasilitas gemar cuaca kata2 settingan,1
119,1605469493588893700,Lol 2009 worldcup ka final shaheen ny akar khela tha or sb sy bari wicket li the or team jeeeti bh the na ky end time par akar hamra idol injured hogaya or team ko lagwa gaya dusra world cup lkn nh yaha sch bolny ky bary ma #sochnabemanahai,lol 2009 worldcup kak final shaheen akar khela tha bari wicket the team jeeeti the end time par akar hamra idol injured hogaya team lagwa gaya dusra world cup lkn yaha sch bolny bary sochnabemanahai,1
120,1605469102482530305,Utoke kuangalia World Cup hafu gafra inaendelea ligi ya NBC ya bongo yani unaona kama wanapiga pesa za timu tuu hakuna mpira yani🚮,utoke kuangalia world cup hafu gafra inaendelea ligi nbc bongo yani unaona kama wanapiga pesa timu tuu hakuna mpira yani,1
121,1605469041589571589,"@theabdulhadi Soal world cup 2022 adalah settingan,tergantung sudut pandang masing2.tapi yg membuat gua heran adalah kok stelah Portugal tersingkir baru muncul world cup adalah settingan ?sebelum nya kemana aja ?gak ada tuh kata2 settingan u Messi juara .",theabdulhadi soal world cup 2022 settingan gantung sudut pandang masing2 heran stelah portugal singkir muncul world cup settingan nya kata2 settingan messi juara,1
122,1605468734403284993,"@ananda2906 halo kak, jika kakak berlangganan paket World Cup akan mendapatkan free paket diamond termasuk liga inggris, serie a, liga 1, dan konten premium lainnya sampai 31 Desember 2022 ya😀 -RA",ananda2906 halo kak kakak langgan paket world cup gratis paket diamond liga inggris serie liga konten premium desember 2022,1
123,1605468704396845057,@Jumaallymwiguru Angecheza kipindi hicho ambcho wachezaji walikuwa wanaumizwa haswa…acha kuwa mnafiki na mshabiki bumunda pele akiwa na miaka ya messi tayari ana world cup 3 heshim jitihada za mtu sio kubeza huo ni ushamba,jumaallymwiguru angecheza kipindi hicho ambcho wachezaji walikuwa wanaumizwa haswa acha kuwa mnafiki mshabiki bumunda pele akiwa miaka messi tayari ana world cup heshim jitihada mtu sio kubeza huo ushamba,2
124,1605468678211784704,tapi Zahid tu guna motor siapa sial   RS KAN TUHHHH,zahid motor sial kan tuhhhh,1
125,1605468114677661696,aku tak tahu apa yang Anwar buat sampai Zahid jadi macam😂 but i'm really looking forward for the next 5 years,anwar zahid but really looking forward for the years,1
126,1605467975225466880,"@theabdulhadi Bagi setiap fans,pasti punya idol nya masing.bagi gua,Messi raih trofi world cup atau tidak,dia tetap yg terbaik.begitu juga fans Ronaldo,raih world cup atau tidak,Ronaldo tetap terbaik.",theabdulhadi bagi gemar idol nya messi raih trofi world cup baik gemar ronaldo raih world cup ronaldo baik,1
127,1605467836230549505,Copa america 2020 Finalisme league 2021 Last dance fifa world cup 2022   Ini gelar gelar yg tidak main main Menyuarkan suara tidak cukup untuk ini hanya kerja keras dan disiplin yg bisa menjadikan ini menjadi suatu pencapian luar biasa.,copa america 2020 final league 2021 last dance fifa world cup 2022 ini gelar gelar main main suar suara kerja keras disiplin jadi pencapian,1
128,1605467729330245632,Being used Messi wallpaper sejak world cup haritu.. rasa sayang nak tukaq oi,being used messi wallpaper world cup haritu sayang tukaq,1
129,1605465943253065728,@brian___jethro @HandeGuru Techitaura zvishandwa collectively hatigumire pa world cup ndosaka goat debate iri risingapinde ana Juru vakahwina WC vasina kana shot on target,brian jethro handeguru techitaura zvishandwa collectively hatigumire world cup ndosaka goat debate iri risingapinde ana juru vakahwina vasina kana shot target,1
130,1605465919320367104,"Ost world cup qatar enak"" cuy",ost world cup qatar enak cuy,2
131,1605465909786599424,"Oh begitu kah ternyatah Aurelien Tchouameni Sempat menutup kolom komentar di akun IG-nya karena maraknya pembullyan, penghinaan, dan pelecehan yang diumbar warga Prancis sesaat setelah ia bersama tim gagal membawa pulang The World Cup.   https://t.co/eiFwJNwDoZ  https://t.co/598rwKb61w",ter aurelien tchouameni sempat tutup kolom komentar akun nya marak pembullyan hina leceh umbar warga prancis tim gagal bawa pulang the world cup https eifwjnwdoz https 598rwkb61w,1
132,1605465765712257026,pehh baru 24 dah ada 2 anak martyyyy  aku buah hati pon takde lagi ni sksksks,pehh udah anak martyyyy buah hati pon sksksks,1
133,1605464990483464206,@sohailimrangeo Sub Kuch Fix Hota hai England ko twenty world cup diba unka yahn ana or series unko dina yai sub mil kar bewakof bante hai Pakistan people ko🤣 @TheRealPCB,sohailimrangeo sub kuch fix hota hai england twenty world cup diba unka yahn ana series unko dina yai sub mil kar bewakof bante hai pakistan orang therealpcb,1
